datetime,Price
2019-04-18,17.54
2019-04-22,17.58
2019-04-23,17.38
2019-04-24,17.34
2019-04-25,17.58
2019-04-26,17.69
2019-04-29,18.0
2019-04-30,17.79
2019-05-02,17.58
2019-05-03,17.9
2019-05-06,17.91
2019-05-07,17.7
2019-05-08,18.05
2019-05-09,17.76
2019-05-10,17.87
2019-05-13,17.81
2019-05-14,17.7
2019-05-15,17.59
2019-05-16,17.43
2019-05-17,17.04
2019-05-20,16.89
2019-05-21,17.1
2019-05-22,16.95
2019-05-23,16.74
2019-05-24,16.53
2019-05-27,16.84
2019-05-28,16.3
2019-05-29,15.88
2019-05-30,16.22
2019-05-31,15.91
2019-06-03,15.98
2019-06-04,16.11
2019-06-05,16.05
2019-06-06,16.12
2019-06-07,16.26
2019-06-10,16.12
2019-06-11,15.99
2019-06-12,15.99
2019-06-13,16.12
2019-06-14,16.0
2019-06-17,15.98
2019-06-18,16.2
2019-06-19,16.17
2019-06-21,16.16
2019-06-24,16.42
2019-06-25,16.13
2019-06-26,16.04
2019-06-27,15.94
2019-06-28,16.13
2019-07-01,16.06
2019-07-02,15.91
2019-07-03,16.02
2019-07-04,16.26
2019-07-05,16.06
2019-07-08,15.97
2019-07-10,16.14
2019-07-11,16.3
2019-07-12,16.31
2019-07-15,16.3
2019-07-16,16.26
2019-07-17,16.34
2019-07-18,16.34
2019-07-19,16.37
2019-07-22,16.19
2019-07-23,15.9
2019-07-24,15.77
2019-07-25,15.52
2019-07-26,15.56
2019-07-29,15.61
2019-07-30,15.7
2019-07-31,15.83
2019-08-01,15.56
2019-08-02,15.43
2019-08-05,15.23
2019-08-06,15.05
2019-08-07,15.0
2019-08-08,15.1
2019-08-09,15.06
2019-08-12,15.1
2019-08-13,15.12
2019-08-14,15.1
2019-08-15,15.02
2019-08-16,15.23
2019-08-19,15.22
2019-08-20,15.22
2019-08-21,15.22
2019-08-22,14.9
2019-08-23,14.99
2019-08-26,14.94
2019-08-27,14.76
2019-08-28,14.89
2019-08-29,14.95
2019-08-30,15.04
2019-09-02,15.0
2019-09-03,14.88
2019-09-04,15.04
2019-09-05,14.99
2019-09-06,15.1
2019-09-09,15.13
2019-09-10,15.01
2019-09-11,15.08
2019-09-12,15.19
2019-09-13,14.88
2019-09-16,14.79
2019-09-17,14.9
2019-09-18,14.98
2019-09-19,14.79
2019-09-20,14.75
2019-09-23,14.8
2019-09-24,14.99
2019-09-25,15.03
2019-09-26,14.99
2019-09-27,14.78
2019-09-30,15.18
2019-10-01,15.34
2019-10-02,15.57
2019-10-03,15.82
2019-10-04,16.05
2019-10-07,15.92
2019-10-08,15.82
2019-10-09,15.72
2019-10-10,15.77
2019-10-11,15.8
2019-10-14,15.86
2019-10-15,15.88
2019-10-16,15.65
2019-10-17,15.79
2019-10-18,15.84
2019-10-21,15.94
2019-10-22,16.22
2019-10-23,16.19
2019-10-24,16.38
2019-10-25,16.39
2019-10-28,16.55
2019-10-29,16.41
2019-10-30,16.36
2019-10-31,16.51
2019-11-01,16.61
2019-11-04,16.5
2019-11-05,16.39
2019-11-06,16.42
2019-11-07,16.3
2019-11-08,16.13
2019-11-11,15.95
2019-11-12,15.81
2019-11-13,15.68
2019-11-14,15.72
2019-11-18,15.75
2019-11-19,15.75
2019-11-21,15.72
2019-11-22,15.89
2019-11-25,15.68
2019-11-26,15.6
2019-11-27,15.42
2019-11-28,15.68
2019-11-29,15.7
2019-12-02,15.87
2019-12-03,16.04
2019-12-04,16.24
2019-12-05,16.25
2019-12-06,16.41
2019-12-09,16.7
2019-12-10,16.52
2019-12-11,16.8
2019-12-12,17.2
2019-12-13,17.02
2019-12-16,17.3
2019-12-17,17.47
2019-12-18,17.46
2019-12-19,17.48
2019-12-20,17.7
2019-12-23,17.64
2019-12-26,18.03
2019-12-27,18.28
2019-12-30,18.2
2020-01-02,18.06
2020-01-03,17.87
2020-01-06,17.9
2020-01-07,17.8
2020-01-08,17.66
2020-01-09,17.41
2020-01-10,17.51
2020-01-13,17.48
2020-01-14,17.49
2020-01-15,17.63
2020-01-16,17.52
2020-01-17,17.47
2020-01-20,17.82
2020-01-21,17.73
2020-01-22,18.0
2020-01-23,18.25
2020-01-24,18.29
2020-01-27,18.22
2020-01-28,18.17
2020-01-29,18.19
2020-01-30,18.0
2020-01-31,17.69
2020-02-03,17.75
2020-02-04,17.92
2020-02-05,18.05
2020-02-06,18.11
2020-02-07,17.98
2020-02-10,17.96
2020-02-11,17.9
2020-02-12,17.63
2020-02-13,17.68
2020-02-14,18.05
2020-02-17,18.17
2020-02-18,18.07
2020-02-19,18.22
2020-02-20,18.23
2020-02-21,18.39
2020-02-26,18.24
2020-02-27,18.05
2020-02-28,18.07
2020-03-02,18.03
2020-03-03,18.11
2020-03-04,17.99
2020-03-05,17.44
2020-03-06,17.42
2020-03-09,16.85
2020-03-10,16.69
2020-03-11,16.66
2020-03-12,16.25
2020-03-13,16.79
2020-03-16,15.67
2020-03-17,15.2
2020-03-18,14.81
2020-03-19,14.73
2020-03-20,15.07
2020-03-23,15.04
2020-03-24,15.07
2020-03-25,15.0
2020-03-26,15.39
2020-03-27,14.85
2020-03-30,14.8
2020-03-31,14.64
2020-04-01,14.52
2020-04-02,14.41
2020-04-03,14.45
2020-04-06,14.83
2020-04-07,14.74
2020-04-08,15.03
2020-04-09,15.36
2020-04-13,15.08
2020-04-14,15.02
2020-04-15,14.92
2020-04-16,14.87
2020-04-17,14.69
2020-04-20,14.6
2020-04-22,14.28
2020-04-23,14.1
2020-04-24,13.55
2020-04-27,13.44
2020-04-28,13.63
2020-04-29,14.03
2020-04-30,14.11
2020-05-04,13.8
2020-05-05,13.67
2020-05-06,13.36
2020-05-07,12.91
2020-05-08,13.22
2020-05-11,13.07
2020-05-12,13.29
2020-05-13,12.73
2020-05-14,12.64
2020-05-15,12.98
2020-05-18,13.14
2020-05-19,13.25
2020-05-20,13.44
2020-05-21,13.71
2020-05-22,13.58
2020-05-25,13.58
2020-05-26,14.0
2020-05-27,14.36
2020-05-28,14.38
2020-05-29,14.21
2020-06-01,14.35
2020-06-02,14.48
2020-06-03,15.05
2020-06-04,14.97
2020-06-05,15.41
2020-06-08,15.31
2020-06-09,15.68
2020-06-10,15.57
2020-06-12,15.21
2020-06-15,14.82
2020-06-16,15.09
2020-06-17,14.74
2020-06-18,14.4
2020-06-19,14.32
2020-06-22,14.77
2020-06-23,14.96
2020-06-24,14.68
2020-06-25,14.16
2020-06-26,13.91
2020-06-29,14.06
2020-06-30,14.08
2020-07-01,14.32
2020-07-02,14.48
2020-07-03,14.3
2020-07-06,14.51
2020-07-07,14.21
2020-07-08,14.4
2020-07-09,14.71
2020-07-10,14.59
2020-07-13,14.49
2020-07-14,14.32
2020-07-15,14.5
2020-07-16,14.59
2020-07-17,14.44
2020-07-20,14.32
2020-07-21,14.81
2020-07-22,15.24
2020-07-23,14.86
2020-07-24,14.83
2020-07-27,15.0
2020-07-28,14.89
2020-07-29,15.2
2020-07-30,14.96
2020-07-31,15.04
2020-08-03,14.9
2020-08-04,14.96
2020-08-05,14.94
2020-08-06,14.89
2020-08-07,14.58
2020-08-10,14.73
2020-08-11,14.52
2020-08-12,14.52
2020-08-13,15.01
2020-08-14,15.1
2020-08-17,14.77
2020-08-18,14.86
2020-08-19,14.94
2020-08-20,14.62
2020-08-21,14.85
2020-08-24,14.9
2020-08-25,14.81
2020-08-26,14.99
2020-08-27,15.01
2020-08-28,15.49
2020-08-31,15.52
2020-09-01,15.89
2020-09-02,15.85
2020-09-03,15.99
2020-09-04,16.02
2020-09-08,15.85
2020-09-09,15.79
2020-09-10,15.95
2020-09-11,15.94
2020-09-14,15.78
2020-09-15,16.12
2020-09-16,16.22
2020-09-17,16.22
2020-09-18,16.25
2020-09-21,15.64
2020-09-22,15.74
2020-09-23,15.4
2020-09-24,15.48
2020-09-25,15.59
2020-09-28,15.66
2020-09-29,15.52
2020-09-30,15.62
2020-10-01,15.59
2020-10-02,15.62
2020-10-05,15.7
2020-10-06,16.24
2020-10-07,16.02
2020-10-08,15.98
2020-10-09,16.28
2020-10-13,16.24
2020-10-14,16.33
2020-10-15,16.27
2020-10-16,16.29
2020-10-19,16.47
2020-10-20,16.9
2020-10-21,16.84
2020-10-22,17.13
2020-10-23,17.14
2020-10-26,17.38
2020-10-27,17.28
2020-10-28,17.27
2020-10-29,17.1
2020-10-30,17.07
2020-11-03,17.43
2020-11-04,17.47
2020-11-05,18.0
2020-11-06,18.11
2020-11-09,19.15
2020-11-10,19.13
2020-11-11,19.21
2020-11-12,19.09
2020-11-13,18.88
2020-11-16,19.06
2020-11-17,19.19
2020-11-18,19.76
2020-11-19,19.72
2020-11-20,19.7
2020-11-23,19.68
2020-11-24,19.7
2020-11-25,19.96
2020-11-26,20.03
2020-11-27,20.28
2020-11-30,20.28
2020-12-01,20.05
2020-12-02,20.05
2020-12-03,20.47
2020-12-04,20.59
2020-12-07,21.19
2020-12-08,21.37
2020-12-09,21.33
2020-12-10,21.48
2020-12-11,20.38
2020-12-14,20.8
2020-12-15,20.71
2020-12-16,20.49
2020-12-17,20.82
2020-12-18,20.29
2020-12-21,20.42
2020-12-22,20.56
2020-12-23,20.14
2020-12-28,20.26
2020-12-29,20.39
2020-12-30,20.28
2021-01-04,20.23
2021-01-05,19.97
2021-01-06,19.78
2021-01-07,19.57
2021-01-08,19.32
2021-01-11,18.73
2021-01-12,18.82
2021-01-13,19.05
2021-01-14,19.29
2021-01-15,19.33
2021-01-18,19.22
2021-01-19,19.49
2021-01-20,19.32
2021-01-21,19.82
2021-01-22,19.31
2021-01-26,19.5
2021-01-27,19.53
2021-01-28,19.43
2021-01-29,19.31
2021-02-01,19.41
2021-02-02,19.52
2021-02-03,19.6
2021-02-04,19.41
2021-02-05,19.24
2021-02-08,19.11
2021-02-09,19.03
2021-02-10,19.06
2021-02-11,19.16
2021-02-12,19.01
2021-02-17,19.17
2021-02-18,19.36
2021-02-19,19.58
2021-02-22,19.32
2021-02-23,19.57
2021-02-24,19.8
2021-02-25,19.53
2021-02-26,19.2
2021-03-01,19.08
2021-03-02,18.76
2021-03-03,18.62
2021-03-04,18.64
2021-03-05,18.31
2021-03-08,18.33
2021-03-09,18.21
2021-03-10,18.02
2021-03-11,18.93
2021-03-12,18.72
2021-03-15,18.24
2021-03-16,18.46
2021-03-17,18.74
2021-03-18,18.8
2021-03-19,18.74
2021-03-22,18.75
2021-03-23,19.13
2021-03-24,19.14
2021-03-25,18.16
2021-03-26,18.43
2021-03-29,17.98
2021-03-30,17.92
2021-03-31,17.73
2021-04-01,18.0
2021-04-05,18.13
2021-04-06,18.28
2021-04-07,18.14
2021-04-08,18.55
2021-04-09,18.52
2021-04-12,18.16
2021-04-13,18.28
2021-04-14,18.52
2021-04-15,18.65
2021-04-16,18.79
2021-04-19,19.19
2021-04-20,19.42
2021-04-22,19.52
2021-04-23,19.76
2021-04-26,20.21
2021-04-27,20.24
2021-04-28,20.2
2021-04-29,20.36
2021-04-30,20.34
2021-05-03,20.73
2021-05-04,20.44
2021-05-05,20.75
2021-05-06,21.01
2021-05-07,21.12
2021-05-10,21.5
2021-05-11,21.38
2021-05-12,21.67
2021-05-13,21.35
2021-05-14,21.02
2021-05-17,20.91
2021-05-18,21.23
2021-05-19,21.08
2021-05-20,21.34
2021-05-21,21.42
2021-05-24,21.39
2021-05-25,21.54
2021-05-26,21.21
2021-05-27,21.63
2021-05-28,21.75
2021-05-31,21.79
2021-06-01,21.95
2021-06-02,22.23
2021-06-04,22.47
2021-06-07,22.49
2021-06-08,22.56
2021-06-09,22.77
2021-06-10,22.71
2021-06-11,22.07
2021-06-14,22.44
2021-06-15,22.39
2021-06-16,22.84
2021-06-17,22.74
2021-06-18,22.31
2021-06-21,22.25
2021-06-22,22.65
2021-06-23,22.97
2021-06-24,23.36
2021-06-25,23.06
2021-06-28,23.35
2021-06-29,22.81
2021-06-30,22.19
2021-07-01,22.48
2021-07-02,22.25
2021-07-05,22.19
2021-07-06,21.89
2021-07-07,21.58
2021-07-08,21.49
2021-07-12,21.71
2021-07-13,21.76
2021-07-14,22.19
2021-07-15,22.14
2021-07-16,22.12
2021-07-19,21.58
2021-07-20,21.61
2021-07-21,21.74
2021-07-22,22.03
2021-07-23,22.04
2021-07-26,22.12
2021-07-27,22.34
2021-07-28,22.3
2021-07-29,22.85
2021-07-30,22.37
2021-08-02,22.19
2021-08-03,22.32
2021-08-04,22.37
2021-08-05,22.62
2021-08-06,22.16
2021-08-09,21.6
2021-08-10,22.55
2021-08-11,22.85
2021-08-12,23.33
2021-08-13,23.15
2021-08-16,23.92
2021-08-17,24.24
2021-08-18,24.1
2021-08-19,24.1
2021-08-20,23.96
2021-08-23,24.22
2021-08-24,24.55
2021-08-25,24.55
2021-08-26,25.34
2021-08-27,25.11
2021-08-30,25.2
2021-08-31,25.71
2021-09-01,25.65
2021-09-02,25.8
2021-09-03,25.88
2021-09-06,26.25
2021-09-08,26.22
2021-09-09,25.56
2021-09-10,25.8
2021-09-13,26.47
2021-09-14,26.52
2021-09-15,25.9
2021-09-16,26.07
2021-09-17,25.24
2021-09-20,25.64
2021-09-21,25.9
2021-09-22,26.28
2021-09-23,26.92
2021-09-24,25.54
2021-09-27,24.72
2021-09-28,25.45
2021-09-29,25.73
2021-09-30,25.24
2021-10-01,25.68
2021-10-04,25.36
2021-10-05,25.06
2021-10-06,25.19
2021-10-07,25.1
2021-10-08,25.49
2021-10-11,25.35
2021-10-13,25.47
2021-10-14,26.02
2021-10-15,26.49
2021-10-18,26.21
2021-10-19,25.53
2021-10-20,25.43
2021-10-21,25.26
2021-10-22,24.88
2021-10-25,25.57
2021-10-26,24.74
2021-10-27,25.05
2021-10-28,25.43
2021-10-29,25.46
2021-11-01,25.71
2021-11-03,25.51
2021-11-04,26.08
2021-11-05,26.88
2021-11-08,26.59
2021-11-09,26.74
2021-11-10,26.79
2021-11-11,27.05
2021-11-12,27.6
2021-11-16,27.01
2021-11-17,26.91
2021-11-18,27.11
2021-11-19,27.11
2021-11-22,26.53
2021-11-23,26.1
2021-11-24,26.27
2021-11-25,26.44
2021-11-26,26.4
2021-11-29,26.16
2021-11-30,26.32
2021-12-01,26.38
2021-12-02,26.78
2021-12-03,26.53
2021-12-06,26.32
2021-12-07,26.55
2021-12-08,26.9
2021-12-09,26.47
2021-12-10,26.66
2021-12-13,26.48
2021-12-14,25.94
2021-12-15,25.76
2021-12-16,26.17
2021-12-17,26.15
2021-12-20,25.77
2021-12-21,26.11
2021-12-22,26.11
2021-12-23,26.58
2021-12-27,26.58
2021-12-28,26.3
2021-12-29,26.27
2021-12-30,26.27
2022-01-03,26.44
2022-01-04,25.67
2022-01-05,26.16
2022-01-06,25.87
2022-01-07,26.02
2022-01-10,25.76
2022-01-11,25.89
2022-01-12,26.19
2022-01-13,26.55
2022-01-14,26.59
2022-01-17,26.64
2022-01-18,26.39
2022-01-19,26.57
2022-01-20,27.32
2022-01-21,26.94
2022-01-24,26.77
2022-01-25,26.43
2022-01-26,26.66
2022-01-27,26.88
2022-01-28,26.93
2022-01-31,26.72
2022-02-01,27.14
2022-02-02,26.89
2022-02-03,27.2
2022-02-04,26.69
2022-02-07,26.8
2022-02-08,26.94
2022-02-09,27.1
2022-02-10,27.37
2022-02-11,27.81
2022-02-14,27.63
2022-02-15,27.64
2022-02-16,26.7
2022-02-17,27.7
2022-02-18,27.21
2022-02-21,27.48
2022-02-22,27.72
2022-02-23,27.79
2022-02-24,26.65
2022-02-25,26.19
2022-03-02,25.74
2022-03-03,25.74
2022-03-04,26.45
2022-03-07,25.98
2022-03-08,25.67
2022-03-09,26.76
2022-03-10,26.46
2022-03-11,26.42
2022-03-14,26.13
2022-03-15,25.93
2022-03-16,26.6
2022-03-17,26.47
2022-03-18,26.2
2022-03-21,27.24
2022-03-22,27.31
2022-03-23,27.75
2022-03-24,28.52
2022-03-25,28.65
2022-03-28,28.65
2022-03-29,28.23
2022-03-30,28.23
